Product ID [Non Editable],Variant ID [Non Editable],Product Type [Non Editable],Product Page,Product URL,Title,Description,SKU,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Option Name 4,Option Value 4,Option Name 5,Option Value 5,Option Name 6,Option Value 6,Price,Sale Price,On Sale,Stock,Categories,Tags,Weight,Length,Width,Height,Visible,Hosted Image URLs
,,PHYSICAL,catalog,top-escote-corazon,Top escote corazón,,BU0281,Tamaño,M,,,,,,,,,,,12,9,Yes,1,"/tops, /ofertas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/BU0281_1.jpeg https://github.com/uberboutique/ss/raw/main/tops/BU0281_2.jpeg
,,,,,,,BU0281a,Tamaño,-,,,,,,,,,,,12,9,Yes,0,,,,,,,,
,,PHYSICAL,catalog,falda-rosa-brillante,Falda rosa brillante,,BU0283,Tamaño,L,,,,,,,,,,,12,9,Yes,1,/partes-de-abajo,,,,,,Yes,https://github.com/uberboutique/ss/raw/main/partes-de-abajo/BU0283_1.jpeg https://github.com/uberboutique/ss/raw/main/partes-de-abajo/BU0283_2.jpeg
,,,,,,,BU0283a,Tamaño,-,,,,,,,,,,,12,9,Yes,0,,,,,,,,
,,PHYSICAL,catalog,gafas-anchas-de-moda,Gafas anchas de moda,,BU0286,Tamaño,Unitalla,,,,,,,,,,,7,,,1,"/accesorios, /ofertas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/accesorios/BU0286.jpeg
,,,,,,,BU0286a,Tamaño,-,,,,,,,,,,,7,,,0,,,,,,,,
,,PHYSICAL,catalog,bragas-sin-costuras,Bragas sin costuras,,BU0299,Tamaño,S,,,,,,,,,,,3.5,,,1,/lenceria,,,,,,Yes,https://github.com/uberboutique/ss/raw/main/lenceria/BU0299_1.jpeg https://github.com/uberboutique/ss/raw/main/lenceria/BU0299_2.jpeg
,,,,,,,BU0302,Tamaño,M,,,,,,,,,,,3.5,,,2,,,,,,,,
,,PHYSICAL,catalog,falda-de-trabajo,Falda de trabajo,,BU0320,Tamaño,S,,,,,,,,,,,15,,,1,/partes-de-abajo,,,,,,Yes,https://github.com/uberboutique/ss/raw/main/partes-de-abajo/BU0320_1.jpeg https://github.com/uberboutique/ss/raw/main/partes-de-abajo/BU0320_2.jpeg https://github.com/uberboutique/ss/raw/main/partes-de-abajo/BU0320_3.jpeg
,,,,,,,BU0321,Tamaño,M,,,,,,,,,,,15,,,1,,,,,,,,
,,,,,,,BU0322,Tamaño,L,,,,,,,,,,,15,,,1,,,,,,,,
,,PHYSICAL,catalog,calzado-rojo-elegante-de-punta-fina,Calzado rojo elegante de punta fina,,YILHM0473,Tamaño,38,,,,,,,,,,,40,,,2,/calzado,,,,,,Yes,https://github.com/uberboutique/ss/raw/main/calzado/YILHM0472_1.jpg https://github.com/uberboutique/ss/raw/main/calzado/YILHM0472_2.jpg https://github.com/uberboutique/ss/raw/main/calzado/YILHM0472_3.jpg
,,,,,,,YILHM0472,Tamaño,37,,,,,,,,,,,40,,,2,,,,,,,,
,,PHYSICAL,catalog,vestido-en-punto-rosa,Vestido en punto Rosa,,BU0378,Tamaño,L,,,,,,,,,,,30,,,2,"/vestidos, /curvy, /ofertas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/vestidos/BU0378_1.JPG https://github.com/uberboutique/ss/raw/main/vestidos/BU0378_2.jpg
,,,,,,,BU0378a,Tamaño,-,,,,,,,,,,,30,,,0,,,,,,,,
,,PHYSICAL,catalog,set-de-lenceria-sexy-y-comodo,Set de lencería sexy y cómodo,,BU0404,Tamaño,M,,,,,,,,,,,12,,,1,/lenceria,,,,,,Yes,https://github.com/uberboutique/ss/raw/main/lenceria/BU0404_1.jpeg https://github.com/uberboutique/ss/raw/main/lenceria/BU0404_2.jpeg
,,,,,,,BU0405,Tamaño,S,,,,,,,,,,,12,,,1,,,,,,,,
,,PHYSICAL,catalog,vestido-rojo-con-aberturas-hm,Vestido rojo con aberturas H&M,,BU0415,Tamaño,S,,,,,,,,,,,25,,,1,"/vestidos, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/vestidos/BU0415_1.jpg https://github.com/uberboutique/ss/raw/main/vestidos/BU0415_2.jpg
,,,,,,,BU0415a,Tamaño,-,,,,,,,,,,,25,,,0,,,,,,,,
,,PHYSICAL,catalog,camisa-mtv,Camisa MTV,,BU0420,Tamaño,L,,,,,,,,,,,30,,,1,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/BU0420_1.jpeg https://github.com/uberboutique/ss/raw/main/hombres/BU0420_2.jpeg
,,,,,,,BU0420a,Tamaño,-,,,,,,,,,,,30,,,0,,,,,,,,
